ID_HOGAR,exp_anim,own_appliances,own_tv,propiatot,propriegotot,pct_elevate,pct_private,pct_family,total_parcels,indice,parcels_notitle,parcels_unclear,parcels_unregistered,avgyears,avg_area,N_plot_own,N_no_document,N_title,tot_area,bono,hh_age,hh_head_fem,ethnic,head_casado,tot_members,tot_males,total_agriculture,hh_primary,no_hhmember,dependents,gastos,working_hours,working_days,mem_prodage,treated,areat,areas,proptrot,rentada,partir,ptrhh_ex,tpropia,tprop_ex,propia_ex,ptrhh_s1,rent_s1,partir_s1,ptrhh_s2,rent_s2,partir_s2,ptrhh_s3,propia_r,prop_rex,tpropia_r,tpropia_rex,ptrhh_r,ptrhh_rex,seedq,plantq,estq,otherpmq,seedq_p,plantq_p,estq_p,otherpmq_p,seedq_r,plantq_r,estq_r,otherpmq_r,seedq_c,plantq_c,estq_c,otherpmq_c,seedq1,plantq1,estq1,otherpmq1,seedq_d,plantq_d,estq_d,seedp,plantp,estp,pmtransc,seedtc,esttc,irrigc,ni_irrigc,lprep_cmo,plant_p,plant_cmo,pest_p,pest_cmo,harv_p,harv_cmo,labortc,lprep_h,lprep_m,lprep_n,lprep_c,lprep_p,plant_h,plant_m,plant_n,plant_c,pest_h,pest_m,pest_n,pest_c,harv_h,harv_m,harv_n,harv_c,ntjmale,ntjfem,ntjchild,ntjhh,ntjhired,ntjorn,pmtrans,aso_trans,siembra,seed,plant,est,otherpm,irrig,monoc,perntjfem,perntjchild,perntjmale,perntjhired,perareas,riego_pp,manq_p,mancost_p,fertq_p,fertcost_p,fungcost_p,inscost_p,herbcost_p,fungq_p,insq_p,riego_p,manuse_p,herbuse_p,nplants,areas_p,vharvl_p,tvharv,lprepp_hp,lprepp_mp,lprepp_np,lprepp_cp,lprepp_pp,ntjhh_p,ntjorn_p,per_pern,sh_ntjfem,sh_ntjchild,sh_ntjmale,sh_ntjhired
010152001999010111806,20,1,0,1,0,1,0,1,1,1,1,0,0,20,.029999999,1,1,0,.0299999993294477,1,51,1,0,0,1,0,1,0,1,0,0,36,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010152001999010122119,0,0,0,1,0,1,0,1,1,1,1,0,0,4,0,1,1,0,0,1,45,1,0,0,4,1,2,0,4,3,970,17,24,1,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.727272808551788,0,0,0,2.727272808551788,0,0,0,0,0,0,0,0,0,0,0,2.727272808551788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,400,0,2,2,0,0,6,6,12,400,412,0,0,0,1,0,0,0,0,0,.5,.5,0,.97133172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010152001999010510577,3,0,0,2,0,1,0,1,2,1,1,1,0,18.5,.07,2,0,1,.1399999968707562,1,72,0,0,0,3,2,2,1,3,2,0,180,76,2,1,.239999994635582,.119999997317791,0,0,0,.239999994635582,3,.239999994635582,.239999994635582,0,0,0,3,0,0,0,0,0,0,0,0,0,1.818181872367859,0,0,2,2.727272808551788,0,0,0,0,0,0,0,0,0,0,0,2.727272808551788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,300,2,1,0,0,6,3,0,9,300,309,0,0,0,1,0,0,1,0,0,.33333334,0,.66666669,.97247708,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0799999982118607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010152001999010520711,0,1,1,1,0,1,1,0,1,1,1,0,0,19,.02,1,1,0,.0199999995529652,1,30,0,0,0,4,2,0,1,4,3,320,40,20,2,1,.0199999995529652,.0199999995529652,0,0,0,.0199999995529652,1,.0199999995529652,.0199999995529652,0,0,0,1,0,0,0,0,0,0,0,0,0,.9090909361839294,0,0,0,0,0,0,0,.9090909361839294,0,0,0,0,0,0,0,.9090909361839294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,2,2,4,100,104,0,0,0,1,0,0,0,0,1,.5,.5,0,.96153843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010152001999010540819,6,1,0,2,0,1,0,1,2,1,2,0,0,12,.3628,2,2,0,.7256000228226185,1,37,0,0,0,5,2,0,1,5,4,431,40,20,2,1,2.176800068467856,.0779999988153577,0,0,0,2.176800068467856,6,2.176800068467856,2.176800068467856,0,0,0,6,0,0,0,0,0,0,0,0,0,43.18181824684143,0,0,0,43.18181824684143,0,0,0,0,0,0,0,0,0,0,0,43.18181824684143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,200,0,0,200,400,603,2,2,0,6,1,2,1,2,102,0,0,0,600,2,2,0,4,6,5,2,13,712,725,0,0,0,1,0,0,0,0,0,.39285713,.14285715,.46428573,.98564732,.035832413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5272000100085279,0,0,1,1,2,0,0,4,4,48,.25,.5,.25,0
010152001999010561388,0,1,1,1,0,1,1,0,1,1,0,1,0,14,0,1,0,1,0,0,30,0,0,0,4,3,1,1,4,3,155,60,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009040921,0,1,1,3,0,1,.33333334,.66666669,3,1,3,0,0,30.666666,.91853333,3,3,0,2.755600024014711,1,66,0,0,0,7,2,0,0,7,6,0,162,97,6,1,5.411200046539307,3.411200046539307,0,0,0,5.411200046539307,4,5.411200046539307,5.411200046539307,0,0,0,2,0,0,2,0,0,0,0,0,0,31.81818199157715,0,0,0,0,0,0,0,0,0,0,0,31.81818199157715,0,0,0,31.81818199157715,0,0,0,0,0,0,175,0,0,10,185,10,0,0,0,0,0,0,0,0,0,0,35,56,0,0,0,0,6,0,0,0,0,0,400,0,4,0,0,35,66,0,101,400,501,1,2,0,1,0,0,0,0,0,.65661937,0,.34338063,.83240569,.63039625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009050724,0,1,1,1,0,1,0,1,1,1,1,0,0,13,.055,1,1,0,.0549999997019768,1,34,0,0,0,6,3,0,0,6,5,614,77,49,2,1,.2199999988079071,.0199999995529652,0,0,0,.2199999988079071,4,.2199999988079071,.2199999988079071,0,0,0,4,0,0,0,0,0,0,0,0,0,15.90909099578857,0,0,0,11.36363649368286,0,0,0,0,0,0,0,4.545454502105713,0,0,0,15.90909099578857,0,0,0,0,0,0,8,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,400,1,4,1,0,5,8,5,18,400,418,1,2,0,1,0,0,0,0,0,.45833334,.27083334,.27083334,.95700288,.090909086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009060703,0,0,0,2,0,1,1,0,2,.5,1,0,0,60,1.0225,2,1,1,2.045000001788139,1,74,1,0,0,1,0,0,0,1,1,0,3,6,0,1,4,.1500000022351742,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.909090995788574,0,0,0,3.636363744735718,0,0,0,0,0,0,0,2.272727251052856,0,0,0,5.909090995788574,0,0,0,0,0,0,18,0,0,0,18,0,0,0,20,0,0,0,0,0,0,20,0,0,0,1,20,0,0,0,0,0,0,0,200,0,1,0,0,0,1,0,1,201,202,1,2,0,1,0,0,0,0,1,1,0,0,.99509799,.037500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009070691,0,1,1,2,0,1,0,1,2,.5,0,1,0,0,.34,2,0,2,.3400000035762787,0,54,1,0,0,4,3,0,0,4,3,180,50,28,4,1,.6800000071525574,.0419999994337559,0,0,0,.6800000071525574,4,.6800000071525574,.6800000071525574,0,0,0,4,0,0,0,0,0,0,0,0,0,13.63636350631714,0,0,0,0,0,0,0,13.63636350631714,0,0,0,0,0,0,0,13.63636350631714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,4,0,0,0,0,0,400,4,4,0,0,15,11,0,26,400,426,0,0,0,1,0,0,0,0,0,.42261904,0,.57738096,.93898785,.061764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009100725,50,1,1,2,0,.5,0,.5,2,.5,1,0,0,40,.125,2,1,0,.2500000074505806,1,51,1,0,0,6,2,0,0,6,5,216,169,80,6,1,.5000000149011612,.5000000149011612,0,0,2,.5000000149011612,2,.2000000029802322,.2000000029802322,2,0,0,2,0,2,0,0,0,0,0,0,0,18.18181824684143,0,0,0,6.818181753158569,0,0,0,11.36363649368286,0,0,0,0,0,0,0,18.18181824684143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,4,0,400,8,16,0,0,16,36,0,52,400,452,0,0,0,1,0,0,0,0,0,.69230771,0,.30769232,.88495576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009510728,0,1,1,1,0,1,0,1,1,1,1,0,0,40,.12,1,1,0,.119999997317791,1,71,0,0,0,7,2,0,0,7,6,1570,80,64,3,1,.359999991953373,.359999991953373,0,0,0,.359999991953373,3,.359999991953373,.359999991953373,0,0,0,0,0,0,3,0,0,0,0,0,0,2.727272748947144,0,0,3,2.727272748947144,0,0,3,0,0,0,0,0,0,0,0,2.727272748947144,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,4,0,0,0,0,0,300,1,4,0,0,3,12,0,15,300,315,0,0,0,1,0,0,1,0,0,.88461542,0,.11538462,.95511597,1,0,4.545454502105713,0,0,0,0,0,0,0,0,0,1,0,0,.0003999999898952,0,0,0,2,0,0,0,2,2,1,1,0,0,0
010156001999009520607,6,1,1,3,0,1,0,1,3,0,0,0,0,36.666668,.029999999,3,0,3,.0899999998509884,0,46,1,0,0,5,2,0,0,5,4,3061,70,30,2,1,.1799999997019768,.0533999986946583,0,0,0,.1799999997019768,6,.1799999997019768,.1799999997019768,0,0,0,6,0,0,0,0,0,0,0,0,0,20.90909096598625,0,0,0,16.36363646388054,0,0,0,4.545454502105713,0,0,0,0,0,0,0,20.90909096598625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,30,0,0,0,28,0,600,0,30,0,0,0,116,0,116,600,716,0,0,0,1,0,0,0,0,0,1,0,0,.83800185,.29666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009530679,0,1,1,1,0,1,0,1,1,0,0,0,0,15,.154,1,0,1,.153999999165535,0,51,1,0,0,2,1,0,0,2,1,0,74,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010156001999009560705,0,0,0,1,0,1,1,0,1,1,1,0,0,46,.071000002,1,1,0,.0710000023245811,1,78,0,0,1,1,1,0,1,1,1,0,0,0,0,1,.2840000092983246,.0700000016950071,0,0,0,.2840000092983246,4,.2840000092983246,.2840000092983246,0,0,0,4,0,0,0,0,0,0,0,0,0,7.727272689342499,0,0,0,0,0,0,0,0,0,0,0,7.727272689342499,0,0,0,7.727272689342499,0,0,0,0,0,0,12,0,0,20,32,20,0,0,96,48,96,0,0,32,32,224,0,0,0,8,48,0,0,0,8,0,0,0,400,0,0,0,4,0,0,0,0,420,420,1,2,1,1,0,0,0,0,1,0,0,0,1,.24647887,0,22.72727203369141,0,0,0,0,0,0,0,0,0,1,0,20,.0010000000474975,0,0,0,0,0,1,12,0,1,1,0,0,0,1
010157001999037041028,15,1,1,2,0,1,0,0,3,.66666669,2,0,0,13.5,5.3333335,2,2,0,16,1,41,0,0,0,4,2,2,0,4,3,2730,105,56,2,1,30,.0199999995529652,0,6,0,30,2,24,24,0,0,0,8,6,0,0,0,0,0,0,0,0,81.81818151473999,0,0,0,81.81818151473999,0,0,0,0,0,0,0,0,0,0,0,81.81818151473999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,8,8,0,0,0,0,0,800,48,48,96,0,72,72,96,240,800,1040,0,0,1,1,0,0,0,0,0,.30000001,.40000001,.30000001,.76923078,.00066666666,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,0,0,0,0,0,0,0,0,0,75,0,0,0,0
010157001999037050920,5,1,1,1,0,1,0,1,1,0,0,0,0,25,5,1,0,1,5,0,51,1,0,0,5,3,2,0,5,4,155,84,62,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,70,0,0,0,0
010157001999037061011,0,0,1,11,0,.72727275,.63636363,.36363637,11,1,11,0,0,22.09091,3.4431818,11,4,0,37.87500000745058,1,72,0,0,1,2,1,2,1,2,2,0,110,55,0,1,.2000000029802322,.1200000010430813,0,0,0,.2000000029802322,2,.2000000029802322,.2000000029802322,0,0,0,2,0,0,0,0,0,0,0,0,0,1.818181842565537,0,0,0,1.818181842565537,0,0,0,0,0,0,0,0,0,0,0,1.818181842565537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,200,2,2,0,0,5,5,0,10,200,210,0,0,0,1,0,0,0,0,0,.5,0,.5,.95238096,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85500000417233,0,0,0,0,0,0,0,0,0,61,0,0,0,0
010157001999037070842,0,0,0,3,1,1,0,1,3,1,3,0,0,17.666666,3.6666667,3,1,0,11,1,50,0,0,0,5,3,1,1,5,4,463,93,48,4,1,6,.1000000014901161,0,0,0,6,2,6,6,0,0,0,2,0,0,0,2,6,2,6,2,6,4.090909123420715,0,0,0,4.090909123420715,0,0,0,0,0,0,0,0,0,0,0,4.090909123420715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,200,2,2,0,0,6,6,2,14,200,214,0,0,0,1,0,0,0,0,0,.42857143,.14285715,.42857143,.93457943,.016666668,63,0,0,0,0,0,0,0,0,0,1,0,0,300,4.200000002980232,0,0,0,0,0,0,0,0,0,30.75,0,0,0,0
010157001999037081030,2,0,0,3,0,1,1,0,3,1,1,2,0,20,.010833333,3,1,2,.0324999992735684,1,73,1,0,0,1,0,1,0,1,1,0,12,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0099999997764826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010157001999037111029,12,1,1,4,0,1,.5,.5,4,.5,2,0,0,18.5,27.025,4,2,2,108.1000000014901,1,45,0,0,0,6,1,3,1,6,5,495,120,60,3,1,147.2000000029802,.1380000018980354,0,0,0,147.2000000029802,9,147.2000000029802,147.2000000029802,0,0,0,9,0,0,0,0,0,0,0,0,0,29.54545503854752,0,0,4,29.09090957045555,0,0,4,0,0,0,0,.4545454680919647,0,0,0,29.54545503854752,0,0,4,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,1,23,5,0,0,0,0,900,21,67,4,0,23,128,9,160,900,1060,1,2,1,1,0,0,1,0,1,.80120713,.056469459,.14232342,.85875869,.00093750004,0,0,0,0,0,0,0,0,0,0,0,0,0,112,66,0,0,0,0,0,0,0,0,0,55,0,0,0,0
010157001999037120766,49,1,1,3,0,.66666669,0,1,3,1,3,0,0,1,.0084666666,3,3,0,.0253999996930361,1,50,1,0,0,1,0,1,0,1,0,0,28,20,1,1,.0810000021010637,.0021000000124332,0,0,0,.0810000021010637,15,.0810000021010637,.0810000021010637,15,0,0,0,0,0,0,0,0,0,0,0,0,4550.454589962959,200,0,4,1.818181872367859,0,0,0,0,0,0,0,2.727272778749466,250,0,4,4.545454651117325,250,0,4,4545.909135311842,0,0,7,4,0,2,9,2,0,0,0,200,2400,0,0,0,0,2400,0,6,0,0,0,0,2,0,24,0,0,0,1500,0,6,0,6,0,14,0,14,1530,1544,1,2,1,1,1,0,1,0,0,1,0,0,.99234974,.025925925,0,25,0,0,0,0,0,0,0,0,1,1,0,10,.0215399996377528,0,0,0,1,0,0,0,1,1,5.5,1,0,0,0
010157001999037511013,0,0,0,2,0,1,0,1,2,1,2,0,0,64,5,2,2,0,10,1,85,1,0,0,1,0,1,0,1,1,0,14,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,0,0,0,0,0,0,0,0,0,40,0,0,0,0
010157001999037520830,0,1,0,1,0,1,0,.5,2,.5,1,0,0,14,.094999999,1,1,0,.1900000050663948,1,34,0,0,1,4,2,4,1,4,3,394,80,80,2,1,.1900000050663948,.1450000032782555,0,1,0,.1900000050663948,1,.0900000035762787,.0900000035762787,0,0,0,2,1,0,0,0,0,0,0,0,0,138.804878950119,0,0,0,0,0,0,0,0,0,0,0,138.804878950119,0,0,0,138.804878950119,0,0,0,0,0,0,45,0,0,12,57,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,2,0,0,0,0,200,1,2,2,0,4,6,4,14,200,214,1,2,0,1,0,0,0,0,1,.52499998,.2,.27500001,.93531466,.7631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010157001999037531031,8,1,1,2,0,.66666669,.66666669,0,3,.66666669,2,0,0,21.5,.0070000002,2,2,0,.0210000001825392,1,72,1,0,0,7,2,2,0,7,6,190,89,84,2,1,.0120000005699694,.0030000001424924,0,3,0,.0120000005699694,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3.181818187236786,0,0,0,3.181818187236786,0,0,0,0,0,0,0,0,0,0,0,3.181818187236786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,300,0,20,0,0,0,24,1,25,300,325,0,0,0,1,0,0,0,0,0,.95999998,.039999999,0,.93333334,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0169999999925494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010157001999037540576,2,0,0,2,0,1,0,1,2,1,2,0,0,40,.60280001,2,2,0,1.205600023269653,1,51,0,0,0,2,1,2,1,2,1,0,40,56,2,1,2.822400093078613,.0623999983072281,0,0,0,2.822400093078613,4,2.822400093078613,2.822400093078613,0,0,0,4,0,0,0,0,0,0,0,0,0,6.363636553287506,0,0,0,0,0,0,0,0,0,0,0,6.363636553287506,0,0,0,6.363636553287506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,8,8,0,0,0,0,0,400,10,10,0,0,26,34,0,60,400,460,1,2,0,1,0,0,0,0,1,.55555558,0,.44444445,.87015736,.022108842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010157001999037560843,20,1,1,4,0,1,.25,.75,4,.75,3,0,0,11,.79124999,4,3,1,3.165000000037253,1,41,0,0,0,5,2,1,1,5,4,880,105,50,2,1,.4500000011175871,.0249999994412065,0,0,0,.4500000011175871,5,.4500000011175871,.4500000011175871,0,0,0,5,0,0,0,0,0,0,0,0,0,10.90909090638161,0,0,0,6.363636374473572,0,0,0,0,0,0,0,0,0,0,0,6.363636374473572,0,0,0,4.545454502105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,500,0,1,0,0,4,5,0,9,500,509,0,0,0,1,0,0,0,0,0,.55000001,0,.44999999,.98278385,.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010158001999016010828,25,1,1,4,0,1,0,1,4,.25,1,0,0,13.25,.63,4,1,3,1.259999990463257,0,49,0,0,0,7,4,1,1,7,6,185,89,48,4,1,2.519999980926514,2.519999980926514,0,0,0,2.519999980926514,8,2.519999980926514,2.519999980926514,0,0,0,8,0,0,0,0,0,0,0,0,0,15.45454561710358,0,0,0,15.45454561710358,0,0,0,0,0,0,0,0,0,0,0,15.45454561710358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,14,6,0,0,0,0,0,800,5,6,0,0,23,19,0,42,800,842,0,0,0,1,0,0,0,0,1,.46761906,0,.53238094,.9516986,1,0,600,18,0,0,0,0,0,0,0,0,1,0,0,.0010000000474975,56,56,2,2,0,0,0,4,4,5,.5,0,.5,0
010158001999016020826,0,1,1,3,0,.66666669,0,1,3,1,0,0,3,19,.26666668,3,0,3,.8000000268220902,1,58,0,0,0,6,5,1,0,6,5,0,91,70,4,1,1.900000065565109,1.020000014454126,0,0,0,1.900000065565109,7,1.900000065565109,1.900000065565109,2,0,0,5,0,0,0,0,0,0,0,0,0,45.90909075737,0,0,0,45.90909075737,0,0,0,0,0,0,0,8.181818008422852,0,0,0,54.09090876579285,0,0,0,-8.181818008422852,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,36,36,36,0,7,0,0,0,0,7,0,0,0,0,0,700,0,7,0,3,0,21,0,21,703,724,1,2,0,1,0,0,0,0,1,1,0,0,.97099382,.53684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010158001999016040730,0,1,1,1,0,1,0,1,1,1,1,0,0,10,1,1,1,0,1,0,65,0,0,0,3,2,2,1,3,2,0,45,44,2,1,3,.1500000022351742,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,36.3636360168457,0,0,0,36.3636360168457,0,0,0,0,0,0,0,0,0,0,0,36.3636360168457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,24,0,0,0,0,38,0,0,0,1,14,0,0,0,2,0,0,0,300,1,1,0,0,1,1,0,2,303,305,0,0,0,1,0,0,0,0,0,.5,0,.5,.99365079,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.119999997317791,0,0,0,0,0,0,0,0,0,17,0,0,0,0
010158001999016050847,0,0,0,3,0,1,.33333334,.66666669,3,1,3,0,0,5,.11666667,3,3,0,.3500000108033419,1,64,0,0,0,3,2,1,1,3,2,0,46,22,3,1,.0599999986588955,.0299999993294477,0,0,0,.0599999986588955,3,.0599999986588955,.0599999986588955,0,0,0,3,0,0,0,0,0,0,0,0,0,5.909090936183929,0,0,0,5.909090936183929,0,0,0,0,0,0,0,0,0,0,0,5.909090936183929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,6,9,3,0,0,0,0,300,4,4,0,0,16,19,9,44,300,344,0,0,0,1,0,0,0,0,0,.4337607,.21581197,.35042736,.88036948,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010158001999016080767,2,1,0,1,0,1,0,1,1,0,0,0,0,44,.050000001,1,0,1,.0500000007450581,1,74,0,0,0,3,2,1,1,3,2,0,64,44,2,1,.2000000029802322,.0739999990910292,0,0,0,.2000000029802322,4,.2000000029802322,.2000000029802322,0,0,0,0,0,0,4,0,0,0,0,0,0,18.18181800842285,0,0,0,18.18181800842285,0,0,0,0,0,0,0,0,0,0,0,18.18181800842285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,3,3,0,1,14,3,3,0,0,0,0,0,400,2,2,0,0,8,8,0,16,401,417,0,0,1,1,0,0,0,0,1,.5,0,.5,.96221495,.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
010158001999016090841,3,1,1,1,1,1,0,1,1,0,0,0,0,1,.41999999,1,0,1,.4199999868869782,0,25,0,0,0,3,2,0,0,3,2,1176,40,20,2,1,1.259999960660934,.4000000134110451,0,0,0,1.259999960660934,3,1.259999960660934,1.259999960660934,0,0,0,0,0,0,3,3,1.259999960660934,3,1.259999960660934,3,1.259999960660934,29.54545426368713,0,0,0,0,0,0,0,0,0,0,0,29.54545426368713,0,0,0,29.54545426368713,0,0,0,0,0,0,85,0,0,0,85,0,0,0,600,200,600,0,0,200,1400,2600,0,0,0,6,200,0,0,0,6,0,0,0,300,0,14,0,14,0,14,0,14,326,340,1,2,0,1,0,0,0,0,1,1,0,0,.96111113,.31746033,0,50,0,0,0,0,0,0,0,0,0,1,0,101,.0299999993294477,100,100,0,1,0,2,101,1,3,10,1,0,0,.66666669
